id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,distancia_euclidiana,hora_decimal,edad_decimal
518,3/1/2020 0:00,4.75E+12,"fraud_Bernhard, Grant and Langworth",shopping_pos,136.58,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",10/7/1998,5d920a609c9606882f756297d3aba54b,1371827341,41.406537,-86.533296,0,0.174875574,15.15,21.70740931
519,4/1/2020 0:00,3.03E+13,fraud_Macejkovic-Lesch,shopping_pos,3.09,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,11/28/1972,b8565ce8834eb042e86a0263a7dae4f1,1371827341,41.143338,-90.502649,0,0.711400748,15.15,47.56367214
520,5/1/2020 0:00,4.86E+18,fraud_Bogisich-Weimann,kids_pets,46.34,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,9/29/1993,edfa5b345d55d670980266990fd061fa,1371827367,44.157774,-71.5398,0,0.944902982,15.15,26.72862765
521,6/1/2020 0:00,3.06E+13,"fraud_Denesik, Powlowski and Pouros",home,83.24,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,11/14/1973,4fe787c4abdbbfcd7cb5b74b4064cd02,1371827375,34.312845,-81.751375,0,0.91974665,15.15,46.60268652
522,7/1/2020 0:00,4.71E+15,"fraud_Hagenes, Kohler and Hoppe",food_dining,41.96,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",2/4/1967,d57e5bf7b6afd51254816e274a75d6ce,1371827404,37.137629,-82.236135,0,1.021695815,15.16666667,53.37886912
523,8/1/2020 0:00,6.01E+15,fraud_Stark-Koss,home,53.48,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/1988,809c62f7f32bbf91fb6bf7700a6315ed,1371827429,41.916053,-81.538148,0,0.705261808,15.16666667,31.766275
524,9/1/2020 0:00,3.04E+13,fraud_Heller PLC,health_fitness,27.25,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,10/13/1991,9d6df6e416e1e2a01fb28395a7489f04,1371827432,42.157631,-76.100277,0,0.636856599,15.16666667,28.69166857
525,10/1/2020 0:00,3.51E+15,fraud_Weimann-Lockman,kids_pets,60.4,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,f57cadbc4015d164001e9ab33aed4617,1371827472,42.068937,-78.010144,0,1.132703853,15.18333333,67.68961708
526,11/1/2020 0:00,6.76E+11,fraud_Ziemann-Waters,health_fitness,80.21,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,12/10/1971,44eaf18c7009474e4d27e00e6f415fe5,1371827496,38.527293,-81.353943,0,1.140255644,15.18333333,48.53287512
527,12/1/2020 0:00,3.50E+15,"fraud_Fadel, Mertz and Rippin",entertainment,32.76,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,9/2/1983,104612ea8627e7ea7ff867cda24d4031,1371827524,42.928199,-82.326183,0,0.872220744,15.2,36.80392425
528,1/1/2020 0:00,2.23E+15,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,5.11,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",2/17/1958,fff6a1c304254d596afe32e06e2a8a61,1371827536,30.331042,-90.080735,0,0.486300845,15.2,62.3425964
529,2/1/2020 0:00,3.51E+15,"fraud_Larson, Quitzon and Spencer",travel,8.82,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,ef22646e8ac5d1cdbe0bb2bcb43bd581,1371827606,37.485914,-89.469088,0,1.317120022,15.21666667,35.2269241
530,3/1/2020 0:00,3.72E+14,"fraud_Weber, Thiel and Hammes",kids_pets,61.42,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,3/19/1929,4083731679dcc2a800a76817b2e8b4f1,1371827646,39.846208,-74.545112,0,0.760503514,15.23333333,91.25978021
531,4/1/2020 0:00,3.53E+15,fraud_Hoppe-Parisian,kids_pets,23.16,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,7/6/1955,16fc6136f439d3e644f111f84999f6b3,1371827651,44.617323,-85.999926,0,1.048307037,15.23333333,64.9627234
532,5/1/2020 0:00,1.80E+14,fraud_Streich Ltd,home,221.53,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",9/22/1972,f918d06822a1fbb6da4d8cd082e94ff6,1371827678,33.808656,-116.384481,0,0.790052046,15.23333333,47.74711765
533,6/1/2020 0:00,3.56E+15,fraud_Christiansen-Gusikowski,misc_pos,3.25,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,12/17/1989,7d0232549c81b209822c41ba3b0c7644,1371827680,46.487563,-102.120829,0,0.91388925,15.23333333,30.51234695
534,7/1/2020 0:00,2.24E+15,"fraud_Wuckert, Wintheiser and Friesen",home,7.21,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,12/16/1980,96c0d22871bf11e6975f43925dee3332,1371827693,43.033987,-104.359232,0,0.458445605,15.23333333,39.51440033
535,8/1/2020 0:00,1.80E+14,fraud_Barrows PLC,shopping_pos,3.47,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,80c2995e1ab04fb93c7b6f79d610dd93,1371827773,41.366082,-73.972602,0,0.871515788,15.26666667,45.92645068
536,9/1/2020 0:00,3.06E+13,fraud_Boyer PLC,misc_pos,8.49,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/1998,eb74a6f3d1a8f0b70c3785a5cd3dfd0d,1371827794,41.141535,-76.076811,0,0.824687329,15.26666667,21.72384972
537,10/1/2020 0:00,2.29E+15,fraud_Morissette-Schaefer,personal_care,26.44,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,8/29/1981,401526606524376bd3842575d2228de1,1371827798,40.87299,-74.382261,0,0.446388496,15.26666667,38.81351434
538,11/1/2020 0:00,3.01E+13,fraud_Kuhn LLC,shopping_pos,95.89,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",4/22/1994,c7f8bb1abff38315f04fcc283e38a921,1371827826,36.547285,-84.066803,0,0.619145563,15.28333333,26.16738345
539,12/1/2020 0:00,4.91E+15,"fraud_Roberts, Daniel and Macejkovic",kids_pets,36.33,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,e1eb98debdc8024e4094db8179fb52d5,1371827846,32.272587,-97.206004,0,0.029577106,15.28333333,27.9113944
540,1/1/2020 0:00,3.81E+13,fraud_Schiller Ltd,personal_care,43.49,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,9/11/1995,5da0a5e370e39697ddfef952407ea89b,1371827872,30.681297,-94.886405,0,0.375913134,15.28333333,24.7792931
541,2/1/2020 0:00,3.76E+14,fraud_Watsica LLC,personal_care,75.69,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/1974,1e774f647e1666bfd3bf9653e2d0cedc,1371827881,40.662681,-92.930413,0,0.957935297,15.3,45.49661191
542,3/1/2020 0:00,6.76E+11,fraud_Bartoletti and Sons,personal_care,11.83,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,30bbf47e1bc16519814dad72e188d8af,1371827891,31.010315,-85.088562,0,0.774399528,15.3,70.24404517
543,4/1/2020 0:00,2.72E+15,"fraud_Armstrong, Walter and Gottlieb",food_dining,16.54,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,0f568516360344614529d750daeffa63,1371827891,44.03433,-69.679493,0,0.287043663,15.3,22.83268309
544,5/1/2020 0:00,6.01E+15,fraud_Treutel-King,travel,3.36,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,2/5/1951,cca31b51750ee866d65a2f5e7818d3dc,1371827914,39.206862,-79.105943,0,1.182191787,15.3,69.37614648
545,6/1/2020 0:00,2.30E+15,fraud_Jakubowski Group,food_dining,71.09,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1/13/1960,6c84ba2b44c1dca03d2b41d346a4f622,1371827915,39.321006,-88.102307,0,0.899970678,15.3,60.43980151
546,7/1/2020 0:00,3.03E+13,fraud_Bauch-Blanda,entertainment,7.08,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,11/24/1961,136f433374364b35294737c1230386d8,1371827918,38.69696,-112.854869,0,1.049570553,15.3,58.57532512
547,8/1/2020 0:00,4.75E+12,fraud_Herzog Ltd,misc_pos,246.73,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",10/7/1998,73c1bffc67c433ebdf4c712f9cb362e7,1371827932,40.786162,-87.652333,0,1.184955819,15.3,21.70742642
548,9/1/2020 0:00,3.78E+14,fraud_Hackett Group,travel,7.06,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,9/11/1975,0903d23e9a1c7ad7d9f3be1613661baf,1371827934,44.715569,-88.479676,0,0.361480295,15.3,44.779295
549,10/1/2020 0:00,3.57E+15,fraud_Reichel Inc,entertainment,2.39,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,11/24/1994,247686a1dafe62fbe4309c5d5fe3755f,1371827937,40.505514,-85.98264,0,1.193670251,15.3,25.57600958
550,11/1/2020 0:00,3.50E+15,fraud_Conroy Ltd,shopping_pos,122.07,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/1999,07b83334404efce4f3ff3480e2930cae,1371827946,47.985324,-116.634545,0,0.880357956,15.31666667,21.06129554
551,12/1/2020 0:00,4.86E+18,"fraud_Bahringer, Bergnaum and Quitzon",home,71.95,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,9/29/1993,e82a4d72a854f5617878b8551836d2ae,1371827952,44.079062,-72.007575,0,0.48319329,15.31666667,26.72864667
552,1/1/2020 0:00,4.91E+18,"fraud_Cole, Hills and Jewess",home,33.85,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2/13/1987,897f9c6381538de4e6e4688e53cb4ca9,1371828004,24.170971,-81.546245,0,0.511671171,15.33333333,33.35424747
553,2/1/2020 0:00,3.45E+14,fraud_Schaefer Ltd,kids_pets,105.1,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,5/19/1984,a9b0f105516b4c07594f45baf6427a62,1371828007,34.826923,-89.560916,0,0.912987593,15.33333333,36.09209826
554,3/1/2020 0:00,6.76E+11,fraud_Abernathy and Sons,food_dining,114.38,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,a5b6b0eca88d874e74de1a3491b78d01,1371828011,29.891735,-84.918105,0,1.155873853,15.33333333,70.24404898
555,4/1/2020 0:00,3.02E+13,fraud_Altenwerth-Kilback,home,39.98,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,6/19/1966,68a09c60289f5ca846d35cd618be2ecf,1371828022,34.567289,-85.551881,0,0.76703802,15.33333333,54.00859381
556,5/1/2020 0:00,4.18E+18,fraud_Stark-Batz,entertainment,116.53,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,e565ae3e9a18369741363045a85ec4ca,1371828024,36.815628,-105.649218,0,0.233993562,15.33333333,31.79093467
557,6/1/2020 0:00,4.73E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,23.88,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,9/19/1968,7c8b6ced5c0e36a4efd9eff2fdd643d2,1371828057,40.364916,-71.606441,0,1.03483858,15.33333333,51.75534261
558,7/1/2020 0:00,6.55E+15,fraud_Lynch-Wisozk,home,75.6,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,8/31/1984,ba57b66dbcad8fd3eca643e5a71e4238,1371828063,26.095084,-82.46681,0,0.873113607,15.35,35.80736368
559,8/1/2020 0:00,1.80E+14,"fraud_Konopelski, Schneider and Hartmann",food_dining,112.3,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",2/28/1989,077282675bd68d279c17faab653d430e,1371828074,27.257568,-83.307255,0,0.789371544,15.35,31.31181269
560,9/1/2020 0:00,4.67E+15,fraud_Klein Group,entertainment,5.49,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,de0d8b16b7edb5e1e8c208a8fe313548,1371828082,40.43049,-85.211133,0,0.585236335,15.35,64.91071755
561,10/1/2020 0:00,6.01E+15,fraud_Thiel-Thiel,entertainment,21.51,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,11/2/1971,0a8e6ba789d525a95741da3e66d3fae8,1371828114,31.627483,-86.052255,0,1.165973077,15.35,48.63693247
562,11/1/2020 0:00,1.80E+14,fraud_Renner Ltd,home,108.34,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,6/26/1958,30cfa630d380896c3e55400683a33be5,1371828172,31.991525,-85.918159,0,0.551069585,15.36666667,61.98943266
563,12/1/2020 0:00,3.57E+15,fraud_Pouros-Conroy,shopping_pos,7.56,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,7/29/1998,e7bcbec9eb6e7cb5da6a997efae9e350,1371828184,42.147355,-74.086545,0,0.346003808,15.38333333,21.89908548
564,1/1/2020 0:00,6.01E+15,"fraud_Ledner, Hartmann and Feest",health_fitness,70.95,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",11/2/1974,b59bbac0b5cac0dc06d97f4866edf7f5,1371828185,44.892284,-67.696852,0,1.070641631,15.38333333,45.63625181
565,2/1/2020 0:00,2.13E+14,fraud_Schuppe LLC,entertainment,7.73,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,6/4/1962,047a16d34637d7c6104da4751f7842c9,1371828205,43.055911,-78.5061,0,0.843293685,15.38333333,58.04966728
566,3/1/2020 0:00,4.89E+18,fraud_Champlin-Casper,home,109.88,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,4/30/1979,c303e5335f5079610ad5c67ae043882e,1371828213,37.933185,-121.377611,0,0.634909496,15.38333333,41.14617652
567,4/1/2020 0:00,3.43E+14,fraud_Goyette-Gerhold,kids_pets,40.63,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,2beb72ca07100bfa2d77fe82157a4ac4,1371828242,41.670636,-72.796633,0,0.60318623,15.4,32.73823865
568,5/1/2020 0:00,3.04E+13,"fraud_Kihn, Abernathy and Douglas",shopping_net,4.69,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,5/27/1993,12712f97e095829371d6aa1537bf1aa1,1371828253,34.667878,-96.539902,0,0.846584406,15.4,27.07088752
569,6/1/2020 0:00,4.91E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.84,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,8f566427ab7c38d254851fd276f72b24,1371828309,33.27705,-96.75969,0,1.106487863,15.41666667,27.91140961
570,7/1/2020 0:00,3.57E+15,fraud_Haley Group,misc_pos,26.79,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1/17/1990,6dafa8adbb52fcb6c5ed04c36c189672,1371828351,40.427773,-110.45888,0,0.109490281,15.41666667,30.42749449
571,8/1/2020 0:00,3.56E+15,"fraud_Larkin, Stracke and Greenfelder",entertainment,59.33,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",3/28/1957,0f87a4049c033d2f90bd79e55185584b,1371828370,35.271473,-112.678922,0,0.729079901,15.43333333,63.23516237
572,9/1/2020 0:00,3.52E+15,fraud_Padberg-Sauer,home,63.29,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,e354a4d77630a0ea4fb491664151d1cd,1371828405,41.879315,-73.572825,0,1.053803943,15.43333333,29.61709255
573,10/1/2020 0:00,6.01E+15,fraud_Nolan-Williamson,kids_pets,135.02,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,11/19/1960,9adbe2cc38febf704522bb931641c4b2,1371828429,34.928754,-89.283126,0,0.706094657,15.45,59.58834702
574,11/1/2020 0:00,4.19E+15,fraud_Terry-Huel,shopping_net,8.1,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,10/3/1992,541011cd8872de2459a68cb2518c8791,1371828603,39.02483,-82.412508,0,0.691203212,15.5,27.71703171
575,12/1/2020 0:00,3.01E+13,"fraud_Moore, Williamson and Emmerich",home,26.88,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,8/16/1993,ee4e51003be6024b8048fc24f42d2693,1371828627,38.423349,-100.93466,0,0.433704659,15.5,26.84913301
576,1/1/2020 0:00,3.41E+14,"fraud_Windler, Goodwin and Kovacek",home,116.47,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",5/18/1980,6dec6e8faf703d8b531a9adff02b864b,1371828636,43.208604,-82.121373,0,1.105392308,15.5,40.09485512
577,2/1/2020 0:00,4.17E+12,fraud_Cummerata-Hilpert,entertainment,11.05,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,7865406a84b8ae8948ede2687a8baf50,1371828682,43.74394,-76.876276,0,0.764540791,15.51666667,57.73482964
578,3/1/2020 0:00,6.76E+11,fraud_Hackett Group,travel,6.22,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,3/13/1994,116301dce011c7a0190696720339620d,1371828712,41.041988,-73.652938,0,0.945899134,15.51666667,26.2769241
579,4/1/2020 0:00,6.76E+11,fraud_Klein Group,entertainment,2.76,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,8/24/1967,77c6a5243be4c8f375d51919acf78989,1371828713,40.306748,-96.770604,0,0.320927534,15.51666667,52.82860103
580,5/1/2020 0:00,2.45E+15,fraud_Turner and Sons,shopping_pos,4.46,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,2/22/1987,b53d957967b58e5f7e1e7c08c5fe866a,1371828728,45.053904,-93.82173,0,0.645309326,15.53333333,33.32962963
581,6/1/2020 0:00,4.00E+15,fraud_Runte-Mohr,food_dining,48.41,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989,59f282cfb4191045b9c1e01b69908e96,1371828737,32.398099,-87.384321,0,1.014680186,15.53333333,31.36659062
582,7/1/2020 0:00,3.55E+15,"fraud_Bahringer, Schoen and Corkery",shopping_pos,135.58,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,9/27/1970,b43dbd9b8c3d8509955f2e4daf1a0e0d,1371828742,38.812819,-91.53524,0,0.245273972,15.53333333,49.73483155
583,8/1/2020 0:00,4.29E+18,fraud_Labadie LLC,personal_care,16.64,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",8/16/1995,190e4e782bc2a76bde6e7dbe1a18d70f,1371828764,46.732692,-113.187453,0,1.124039158,15.53333333,24.85050574
584,9/1/2020 0:00,4.10E+12,fraud_Lubowitz-Walter,kids_pets,50.32,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,6/27/1982,14c5391fed5c7200b5d4027e6866d1af,1371828781,33.952355,-100.916334,0,0.674851321,15.55,37.98671572
585,10/1/2020 0:00,2.26E+15,"fraud_Witting, Beer and Ernser",home,123.59,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,d80ca68fce1ec904dc603890cc788190,1371828814,28.888155,-99.035728,0,0.722308077,15.55,24.68076089
586,11/1/2020 0:00,3.59E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,38.18,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,5/10/1959,253e8ffa00a9e4f9a45c050e33d5f407,1371828840,43.72236,-68.399601,0,0.895596704,15.56666667,61.11881892
587,12/1/2020 0:00,3.54E+15,fraud_Kling-Ernser,entertainment,109.25,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,9/15/1965,504d6dfe35cfff5f44b97d0d4212b2a8,1371828841,42.395348,-83.69708,0,0.891621057,15.56666667,54.7670051
588,1/1/2020 0:00,3.54E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,49.35,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,6/19/1992,1f11799fee64d8ca6bd826152387387d,1371828869,35.219858,-103.435715,0,1.044199603,15.56666667,28.0072515
589,2/1/2020 0:00,4.16E+12,fraud_Schiller Ltd,personal_care,159.73,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,12/27/1979,2681d11a805fe60089a5c8faacbf88bf,1371828899,45.526158,-93.270873,0,1.029881383,15.56666667,40.48637539
590,3/1/2020 0:00,2.25E+15,fraud_Schuppe-Schuppe,food_dining,4.66,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,8/5/1960,5991327c4631fef4e8d4754be562cc2c,1371828918,41.700131,-81.791089,0,0.847627322,15.58333333,59.87857442
591,4/1/2020 0:00,4.28E+12,"fraud_Hettinger, McCullough and Fay",home,4.76,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,8/16/1987,df5a5543533caf10ac7cfc9e302f2c14,1371828931,39.305018,-79.558079,0,0.732586368,15.58333333,32.85051145
592,5/1/2020 0:00,4.86E+12,"fraud_Yost, Schamberger and Windler",kids_pets,9.37,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,9/15/1956,66dfc4619bb7ac97fe865e116958de02,1371828971,40.524384,-78.49505,0,0.614494587,15.6,63.76632444
593,6/1/2020 0:00,6.39E+11,fraud_Mayert Group,shopping_pos,20.19,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,6/5/1991,ae5172775066cf2e726adcb42756c70f,1371828972,43.946428,-74.177508,0,1.035243914,15.6,29.0476386
594,7/1/2020 0:00,3.53E+15,fraud_Rau-Grant,kids_pets,8.7,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,9/13/1984,be62a4f9d31439a8b0d88ccf93aa4024,1371829015,36.76641,-89.721728,0,0.842696888,15.6,35.77180014
595,8/1/2020 0:00,2.13E+14,fraud_Fahey Inc,kids_pets,16.32,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",12/10/1954,5e5dbbcd8c739d46a322bd15b7e4a50b,1371829033,32.423602,-99.694002,0,0.705183363,15.61666667,65.53224009
596,9/1/2020 0:00,6.54E+15,fraud_Champlin-Casper,home,57.14,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,2/8/1982,2c8afb18a12f47d3ba65dfead1e2fd36,1371829034,42.217825,-87.892181,0,0.797157312,15.61666667,38.36728458
597,10/1/2020 0:00,3.53E+15,fraud_Kilback Group,food_dining,2.49,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,12/5/1974,6624ecb1fedd01f62880c3ad837d8d54,1371829034,32.244848,-81.437004,0,0.742116654,15.61666667,45.54592935
598,11/1/2020 0:00,3.04E+13,fraud_Skiles LLC,home,82.42,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,6/22/1981,2bb36a66058f404e692ba84500948349,1371829048,40.596365,-75.522817,0,0.980211371,15.61666667,38.99972812
599,12/1/2020 0:00,3.56E+15,fraud_Bins-Howell,personal_care,48.71,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",3/28/1957,0affd485f842c4ed11038cf836232e5c,1371829051,34.667313,-112.335784,0,0.704084498,15.61666667,63.23518328
600,1/1/2020 0:00,3.50E+14,fraud_Ebert-Daugherty,travel,616.78,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,72c9c077db0cb14cc2720c5efe8bc049,1371829057,37.331804,-84.156771,0,0.628663741,15.61666667,36.04832497
